station,valid,tmpc,relh,drct,sknt,mslp,p01m
AMW,2019-03-31 08:10,M,M,330.00,10.00,M,M
AMW,2019-03-31 08:20,M,M,330.00,11.00,M,M
AMW,2019-03-31 08:25,M,M,320.00,10.00,M,M
AMW,2019-03-31 08:30,M,M,330.00,9.00,M,M
AMW,2019-03-31 08:35,M,M,330.00,10.00,M,M
AMW,2019-03-31 08:40,M,M,330.00,10.00,M,M
AMW,2019-03-31 08:45,M,M,330.00,10.00,M,M
AMW,2019-03-31 08:50,M,M,330.00,11.00,M,M
AMW,2019-03-31 08:53,-3.89,74.36,330.00,10.00,1029.30,0.00
AMW,2019-03-31 08:55,M,M,330.00,10.00,M,M
AMW,2019-03-31 09:00,M,M,330.00,9.00,M,M
AMW,2019-03-31 09:10,M,M,320.00,7.00,M,M
AMW,2019-03-31 09:15,M,M,320.00,9.00,M,M
AMW,2019-03-31 09:20,M,M,320.00,9.00,M,M
AMW,2019-03-31 09:25,M,M,330.00,8.00,M,M
AMW,2019-03-31 09:30,M,M,320.00,8.00,M,M
AMW,2019-03-31 09:35,M,M,320.00,8.00,M,M
AMW,2019-03-31 09:40,M,M,310.00,7.00,M,M
AMW,2019-03-31 09:45,M,M,320.00,9.00,M,M
AMW,2019-03-31 09:50,M,M,320.00,7.00,M,M
AMW,2019-03-31 09:53,-4.39,77.21,320.00,8.00,1029.40,0.00
AMW,2019-03-31 09:55,M,M,320.00,7.00,M,M
AMW,2019-03-31 10:00,M,M,310.00,7.00,M,M
AMW,2019-03-31 10:05,M,M,310.00,7.00,M,M
AMW,2019-03-31 10:10,M,M,310.00,7.00,M,M
AMW,2019-03-31 10:15,M,M,310.00,7.00,M,M
AMW,2019-03-31 10:20,M,M,300.00,8.00,M,M
AMW,2019-03-31 10:25,M,M,310.00,8.00,M,M
AMW,2019-03-31 10:30,M,M,300.00,7.00,M,M
AMW,2019-03-31 10:35,M,M,310.00,7.00,M,M
AMW,2019-03-31 10:40,M,M,310.00,5.00,M,M
AMW,2019-03-31 10:45,M,M,310.00,5.00,M,M
AMW,2019-03-31 10:53,-5.00,80.85,320.00,7.00,1029.90,0.00
AMW,2019-03-31 10:55,M,M,310.00,5.00,M,M
AMW,2019-03-31 11:00,M,M,320.00,5.00,M,M
AMW,2019-03-31 11:05,M,M,320.00,7.00,M,M
AMW,2019-03-31 11:10,M,M,310.00,7.00,M,M
AMW,2019-03-31 11:15,M,M,310.00,5.00,M,M
AMW,2019-03-31 11:20,M,M,320.00,5.00,M,M
AMW,2019-03-31 11:40,M,M,310.00,5.00,M,M
AMW,2019-03-31 11:45,M,M,310.00,5.00,M,M
AMW,2019-03-31 11:50,M,M,310.00,5.00,M,M
AMW,2019-03-31 11:53,-5.00,77.77,310.00,6.00,1030.60,0.00
AMW,2019-03-31 11:55,M,M,310.00,5.00,M,M
AMW,2019-03-31 12:00,M,M,310.00,5.00,M,M
AMW,2019-03-31 12:05,M,M,310.00,5.00,M,M
AMW,2019-03-31 12:10,M,M,310.00,5.00,M,M
AMW,2019-03-31 12:15,M,M,320.00,5.00,M,M
AMW,2019-03-31 12:20,M,M,320.00,5.00,M,M
AMW,2019-03-31 12:25,M,M,320.00,5.00,M,M
AMW,2019-03-31 12:30,M,M,320.00,7.00,M,M
AMW,2019-03-31 12:35,M,M,320.00,7.00,M,M
AMW,2019-03-31 12:40,M,M,320.00,7.00,M,M
AMW,2019-03-31 12:45,M,M,320.00,8.00,M,M
AMW,2019-03-31 12:50,M,M,320.00,8.00,M,M
AMW,2019-03-31 12:53,-3.89,77.62,320.00,7.00,1031.20,0.00
AMW,2019-03-31 12:55,M,M,320.00,7.00,M,M
AMW,2019-03-31 13:00,M,M,320.00,8.00,M,M
AMW,2019-03-31 13:05,M,M,330.00,9.00,M,M
AMW,2019-03-31 13:10,M,M,330.00,10.00,M,M
AMW,2019-03-31 13:15,M,M,330.00,8.00,M,M
AMW,2019-03-31 13:20,M,M,340.00,8.00,M,M
AMW,2019-03-31 13:25,M,M,330.00,7.00,M,M
AMW,2019-03-31 13:30,M,M,330.00,8.00,M,M
AMW,2019-03-31 13:35,M,M,340.00,9.00,M,M
AMW,2019-03-31 13:40,M,M,330.00,10.00,M,M
AMW,2019-03-31 13:45,M,M,330.00,9.00,M,M
AMW,2019-03-31 13:50,M,M,330.00,9.00,M,M
AMW,2019-03-31 13:53,-1.72,68.67,340.00,9.00,1031.40,0.00
AMW,2019-03-31 13:55,M,M,340.00,9.00,M,M
AMW,2019-03-31 14:00,M,M,340.00,9.00,M,M
AMW,2019-03-31 14:05,M,M,340.00,9.00,M,M
AMW,2019-03-31 14:10,M,M,350.00,9.00,M,M
AMW,2019-03-31 14:15,M,M,340.00,8.00,M,M
AMW,2019-03-31 14:20,M,M,330.00,8.00,M,M
AMW,2019-03-31 14:25,M,M,320.00,7.00,M,M
AMW,2019-03-31 14:30,M,M,330.00,7.00,M,M
AMW,2019-03-31 14:35,M,M,330.00,7.00,M,M
AMW,2019-03-31 14:40,M,M,340.00,7.00,M,M
AMW,2019-03-31 14:45,M,M,320.00,5.00,M,M
AMW,2019-03-31 14:50,M,M,310.00,5.00,M,M
AMW,2019-03-31 14:53,-0.61,56.14,330.00,6.00,1031.30,0.00
AMW,2019-03-31 14:55,M,M,330.00,5.00,M,M
AMW,2019-03-31 15:00,M,M,350.00,5.00,M,M
AMW,2019-03-31 15:05,M,M,310.00,2.00,M,M
AMW,2019-03-31 15:10,M,M,0.00,0.00,M,M
AMW,2019-03-31 15:15,M,M,330.00,4.00,M,M
AMW,2019-03-31 15:20,M,M,170.00,2.00,M,M
AMW,2019-03-31 15:25,M,M,10.00,5.00,M,M
AMW,2019-03-31 15:30,M,M,360.00,5.00,M,M
AMW,2019-03-31 15:35,M,M,M,M,M,M
AMW,2019-03-31 15:40,M,M,300.00,5.00,M,M
AMW,2019-03-31 15:45,M,M,290.00,7.00,M,M
AMW,2019-03-31 15:50,M,M,320.00,4.00,M,M
AMW,2019-03-31 15:53,1.11,41.26,M,5.00,1031.20,0.00
AMW,2019-03-31 15:55,M,M,320.00,5.00,M,M
AMW,2019-03-31 16:00,M,M,280.00,10.00,M,M
AMW,2019-03-31 16:05,M,M,270.00,7.00,M,M
AMW,2019-03-31 16:10,M,M,300.00,7.00,M,M
AMW,2019-03-31 16:15,M,M,290.00,8.00,M,M
AMW,2019-03-31 16:20,M,M,310.00,8.00,M,M
AMW,2019-03-31 16:25,M,M,350.00,4.00,M,M
AMW,2019-03-31 16:30,M,M,M,M,M,M
AMW,2019-03-31 16:35,M,M,0.00,0.00,M,M
AMW,2019-03-31 16:40,M,M,290.00,2.00,M,M
AMW,2019-03-31 16:45,M,M,250.00,8.00,M,M
AMW,2019-03-31 16:50,M,M,M,M,M,M
AMW,2019-03-31 16:53,2.22,39.99,M,M,1030.60,0.00
AMW,2019-03-31 16:55,M,M,250.00,7.00,M,M
AMW,2019-03-31 17:00,M,M,300.00,5.00,M,M
AMW,2019-03-31 17:05,M,M,340.00,2.00,M,M
AMW,2019-03-31 17:10,M,M,230.00,9.00,M,M
AMW,2019-03-31 17:15,M,M,230.00,7.00,M,M
AMW,2019-03-31 17:20,M,M,210.00,5.00,M,M
AMW,2019-03-31 17:35,M,M,250.00,5.00,M,M
AMW,2019-03-31 17:40,M,M,250.00,5.00,M,M
AMW,2019-03-31 17:45,M,M,230.00,7.00,M,M
AMW,2019-03-31 17:50,M,M,210.00,5.00,M,M
AMW,2019-03-31 17:53,2.78,41.95,M,3.00,1029.90,0.00
AMW,2019-03-31 18:00,M,M,260.00,8.00,M,M
AMW,2019-03-31 18:05,M,M,220.00,4.00,M,M
AMW,2019-03-31 18:10,M,M,260.00,4.00,M,M
AMW,2019-03-31 18:15,M,M,230.00,7.00,M,M
AMW,2019-03-31 18:20,M,M,230.00,10.00,M,M
AMW,2019-03-31 18:25,M,M,240.00,2.00,M,M
AMW,2019-03-31 18:30,M,M,M,M,M,M
AMW,2019-03-31 18:35,M,M,260.00,10.00,M,M
AMW,2019-03-31 18:40,M,M,280.00,7.00,M,M
AMW,2019-03-31 18:45,M,M,M,M,M,M
AMW,2019-03-31 18:50,M,M,300.00,9.00,M,M
AMW,2019-03-31 18:53,3.89,44.14,250.00,7.00,1029.00,0.00
AMW,2019-03-31 19:00,M,M,M,M,M,M
AMW,2019-03-31 19:05,M,M,230.00,5.00,M,M
AMW,2019-03-31 19:10,M,M,250.00,8.00,M,M
AMW,2019-03-31 19:15,M,M,M,M,M,M
AMW,2019-03-31 19:20,M,M,250.00,9.00,M,M
AMW,2019-03-31 19:25,M,M,M,11.00,M,M
AMW,2019-03-31 19:30,M,M,270.00,5.00,M,M
AMW,2019-03-31 19:35,M,M,260.00,8.00,M,M
AMW,2019-03-31 19:40,M,M,230.00,8.00,M,M
AMW,2019-03-31 19:45,M,M,290.00,8.00,M,M
AMW,2019-03-31 19:50,M,M,260.00,10.00,M,M
AMW,2019-03-31 19:53,4.39,42.62,240.00,11.00,1028.00,0.00
AMW,2019-03-31 19:55,M,M,220.00,10.00,M,M
AMW,2019-03-31 20:10,M,M,260.00,8.00,M,M
AMW,2019-03-31 20:15,M,M,250.00,4.00,M,M
AMW,2019-03-31 20:20,M,M,240.00,8.00,M,M
AMW,2019-03-31 20:25,M,M,200.00,2.00,M,M
AMW,2019-03-31 20:30,M,M,250.00,11.00,M,M
AMW,2019-03-31 20:35,M,M,270.00,9.00,M,M
AMW,2019-03-31 20:40,M,M,0.00,0.00,M,M
AMW,2019-03-31 20:45,M,M,260.00,10.00,M,M
AMW,2019-03-31 20:50,M,M,240.00,2.00,M,M
AMW,2019-03-31 20:53,5.00,40.83,250.00,9.00,1027.10,0.00
AMW,2019-03-31 20:55,M,M,260.00,11.00,M,M
AMW,2019-03-31 21:00,M,M,250.00,8.00,M,M
AMW,2019-03-31 21:10,M,M,220.00,9.00,M,M
AMW,2019-03-31 21:15,M,M,250.00,7.00,M,M
AMW,2019-03-31 21:20,M,M,270.00,7.00,M,M
AMW,2019-03-31 21:25,M,M,260.00,5.00,M,M
AMW,2019-03-31 21:30,M,M,270.00,9.00,M,M
AMW,2019-03-31 21:35,M,M,210.00,9.00,M,M
AMW,2019-03-31 21:40,M,M,240.00,9.00,M,M
AMW,2019-03-31 21:45,M,M,260.00,4.00,M,M
AMW,2019-03-31 21:50,M,M,200.00,7.00,M,M
AMW,2019-03-31 21:53,6.11,37.81,250.00,7.00,1026.30,0.00
AMW,2019-03-31 21:55,M,M,240.00,8.00,M,M
AMW,2019-03-31 22:00,M,M,270.00,7.00,M,M
AMW,2019-03-31 22:05,M,M,250.00,8.00,M,M
AMW,2019-03-31 22:10,M,M,240.00,8.00,M,M
AMW,2019-03-31 22:15,M,M,260.00,5.00,M,M
AMW,2019-03-31 22:20,M,M,290.00,5.00,M,M
AMW,2019-03-31 22:25,M,M,260.00,5.00,M,M
AMW,2019-03-31 22:30,M,M,240.00,5.00,M,M
AMW,2019-03-31 22:35,M,M,230.00,7.00,M,M
AMW,2019-03-31 22:40,M,M,270.00,5.00,M,M
AMW,2019-03-31 22:45,M,M,260.00,5.00,M,M
AMW,2019-03-31 22:50,M,M,280.00,5.00,M,M
AMW,2019-03-31 22:53,6.11,36.22,260.00,7.00,1026.00,0.00
AMW,2019-03-31 22:55,M,M,260.00,8.00,M,M
AMW,2019-03-31 23:00,M,M,290.00,7.00,M,M
AMW,2019-03-31 23:05,M,M,230.00,2.00,M,M
AMW,2019-03-31 23:10,M,M,210.00,5.00,M,M
AMW,2019-03-31 23:15,M,M,220.00,5.00,M,M
AMW,2019-03-31 23:20,M,M,M,M,M,M
AMW,2019-03-31 23:25,M,M,220.00,5.00,M,M
AMW,2019-03-31 23:30,M,M,220.00,5.00,M,M
AMW,2019-03-31 23:35,M,M,220.00,4.00,M,M
AMW,2019-03-31 23:40,M,M,230.00,4.00,M,M
AMW,2019-03-31 23:45,M,M,200.00,4.00,M,M
AMW,2019-03-31 23:50,M,M,M,M,M,M
AMW,2019-03-31 23:53,6.11,37.81,M,M,1025.50,0.00
AMW,2019-03-31 23:55,M,M,M,M,M,M
AMW,2019-04-01 00:05,M,M,190.00,4.00,M,M
AMW,2019-04-01 00:15,M,M,210.00,4.00,M,M
AMW,2019-04-01 00:20,M,M,200.00,4.00,M,M
AMW,2019-04-01 00:25,M,M,190.00,2.00,M,M
AMW,2019-04-01 00:30,M,M,170.00,4.00,M,M
AMW,2019-04-01 00:35,M,M,170.00,4.00,M,M
AMW,2019-04-01 00:40,M,M,170.00,4.00,M,M
AMW,2019-04-01 00:45,M,M,170.00,4.00,M,M
AMW,2019-04-01 00:50,M,M,180.00,4.00,M,M
AMW,2019-04-01 00:53,2.78,49.61,170.00,4.00,1025.30,0.00
AMW,2019-04-01 00:55,M,M,170.00,4.00,M,M
AMW,2019-04-01 01:00,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:05,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:10,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:15,M,M,170.00,4.00,M,M
AMW,2019-04-01 01:20,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:25,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:30,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:35,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:40,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:45,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:50,M,M,170.00,5.00,M,M
AMW,2019-04-01 01:53,0.00,63.45,170.00,5.00,1025.40,0.00
AMW,2019-04-01 01:55,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:00,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:05,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:10,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:15,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:20,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:25,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:30,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:35,M,M,170.00,5.00,M,M
AMW,2019-04-01 02:40,M,M,170.00,7.00,M,M
AMW,2019-04-01 02:45,M,M,170.00,7.00,M,M
AMW,2019-04-01 02:50,M,M,170.00,7.00,M,M
AMW,2019-04-01 02:53,1.72,60.99,170.00,7.00,1025.40,0.00
AMW,2019-04-01 02:55,M,M,170.00,5.00,M,M
AMW,2019-04-01 03:00,M,M,160.00,5.00,M,M
AMW,2019-04-01 03:05,M,M,160.00,5.00,M,M
AMW,2019-04-01 03:10,M,M,160.00,5.00,M,M
AMW,2019-04-01 03:15,M,M,160.00,7.00,M,M
AMW,2019-04-01 03:20,M,M,160.00,7.00,M,M
AMW,2019-04-01 03:25,M,M,170.00,7.00,M,M
AMW,2019-04-01 03:30,M,M,170.00,7.00,M,M
AMW,2019-04-01 03:35,M,M,170.00,7.00,M,M
AMW,2019-04-01 03:40,M,M,170.00,7.00,M,M
AMW,2019-04-01 03:45,M,M,160.00,8.00,M,M
AMW,2019-04-01 03:53,2.22,58.85,170.00,7.00,1024.60,0.00
AMW,2019-04-01 04:00,M,M,170.00,9.00,M,M
AMW,2019-04-01 04:05,M,M,180.00,10.00,M,M
AMW,2019-04-01 04:10,M,M,180.00,9.00,M,M
AMW,2019-04-01 04:15,M,M,170.00,7.00,M,M
AMW,2019-04-01 04:20,M,M,170.00,8.00,M,M
AMW,2019-04-01 04:25,M,M,170.00,9.00,M,M
AMW,2019-04-01 04:30,M,M,170.00,7.00,M,M
AMW,2019-04-01 04:35,M,M,170.00,8.00,M,M
AMW,2019-04-01 04:40,M,M,170.00,8.00,M,M
AMW,2019-04-01 04:45,M,M,170.00,9.00,M,M
AMW,2019-04-01 04:50,M,M,170.00,9.00,M,M
AMW,2019-04-01 04:53,2.78,56.57,170.00,9.00,1024.20,0.00
AMW,2019-04-01 04:55,M,M,170.00,8.00,M,M
AMW,2019-04-01 05:00,M,M,170.00,7.00,M,M
AMW,2019-04-01 05:05,M,M,170.00,9.00,M,M
AMW,2019-04-01 05:10,M,M,180.00,10.00,M,M
AMW,2019-04-01 05:15,M,M,180.00,10.00,M,M
AMW,2019-04-01 05:20,M,M,170.00,8.00,M,M
AMW,2019-04-01 05:25,M,M,160.00,7.00,M,M
AMW,2019-04-01 05:30,M,M,170.00,9.00,M,M
AMW,2019-04-01 05:35,M,M,170.00,10.00,M,M
AMW,2019-04-01 05:40,M,M,170.00,8.00,M,M
AMW,2019-04-01 05:45,M,M,170.00,9.00,M,M
AMW,2019-04-01 05:53,2.78,61.50,170.00,9.00,1023.60,0.00
AMW,2019-04-01 05:55,M,M,160.00,8.00,M,M
AMW,2019-04-01 06:00,M,M,170.00,9.00,M,M
AMW,2019-04-01 06:05,M,M,170.00,11.00,M,M
AMW,2019-04-01 06:10,M,M,180.00,11.00,M,M
AMW,2019-04-01 06:15,M,M,180.00,9.00,M,M
AMW,2019-04-01 06:25,M,M,180.00,10.00,M,M
AMW,2019-04-01 06:30,M,M,180.00,10.00,M,M
AMW,2019-04-01 06:35,M,M,180.00,8.00,M,M
AMW,2019-04-01 06:45,M,M,170.00,8.00,M,M
AMW,2019-04-01 06:50,M,M,170.00,8.00,M,M
AMW,2019-04-01 06:53,2.78,61.50,170.00,6.00,1023.40,0.00
AMW,2019-04-01 06:55,M,M,170.00,5.00,M,M
AMW,2019-04-01 07:00,M,M,170.00,5.00,M,M
AMW,2019-04-01 07:10,M,M,170.00,9.00,M,M
AMW,2019-04-01 07:15,M,M,180.00,8.00,M,M
AMW,2019-04-01 07:20,M,M,180.00,10.00,M,M
AMW,2019-04-01 07:25,M,M,170.00,8.00,M,M
AMW,2019-04-01 07:30,M,M,170.00,9.00,M,M
AMW,2019-04-01 07:35,M,M,170.00,9.00,M,M
AMW,2019-04-01 07:40,M,M,170.00,9.00,M,M
AMW,2019-04-01 07:45,M,M,170.00,10.00,M,M
AMW,2019-04-01 07:50,M,M,170.00,10.00,M,M
AMW,2019-04-01 07:55,M,M,170.00,10.00,M,M
AMW,2019-04-01 08:00,M,M,170.00,11.00,M,M
AMW,2019-04-01 08:05,M,M,170.00,11.00,M,M
AMW,2019-04-01 08:10,M,M,170.00,11.00,M,M
AMW,2019-04-01 08:15,M,M,170.00,11.00,M,M
AMW,2019-04-01 08:20,M,M,170.00,11.00,M,M
AMW,2019-04-01 08:25,M,M,180.00,11.00,M,M
AMW,2019-04-01 08:30,M,M,180.00,11.00,M,M
AMW,2019-04-01 08:40,M,M,180.00,11.00,M,M
AMW,2019-04-01 08:45,M,M,180.00,13.00,M,M
AMW,2019-04-01 08:50,M,M,180.00,14.00,M,M
AMW,2019-04-01 08:53,2.78,59.24,180.00,13.00,1021.90,0.00
AMW,2019-04-01 09:05,M,M,180.00,11.00,M,M
AMW,2019-04-01 09:15,M,M,180.00,14.00,M,M
AMW,2019-04-01 09:20,M,M,180.00,13.00,M,M
AMW,2019-04-01 09:25,M,M,180.00,11.00,M,M
AMW,2019-04-01 09:30,M,M,180.00,11.00,M,M
AMW,2019-04-01 09:35,M,M,180.00,11.00,M,M
AMW,2019-04-01 09:40,M,M,180.00,13.00,M,M
AMW,2019-04-01 09:45,M,M,180.00,10.00,M,M
AMW,2019-04-01 09:50,M,M,180.00,11.00,M,M
AMW,2019-04-01 09:53,1.11,66.72,180.00,11.00,1021.50,0.00
AMW,2019-04-01 09:55,M,M,180.00,11.00,M,M
AMW,2019-04-01 10:00,M,M,180.00,10.00,M,M
AMW,2019-04-01 10:05,M,M,180.00,9.00,M,M
AMW,2019-04-01 10:10,M,M,180.00,10.00,M,M
AMW,2019-04-01 10:15,M,M,180.00,9.00,M,M
AMW,2019-04-01 10:20,M,M,180.00,8.00,M,M
AMW,2019-04-01 10:25,M,M,180.00,8.00,M,M
AMW,2019-04-01 10:30,M,M,180.00,8.00,M,M
AMW,2019-04-01 10:35,M,M,180.00,9.00,M,M
AMW,2019-04-01 10:40,M,M,180.00,8.00,M,M
AMW,2019-04-01 10:45,M,M,180.00,8.00,M,M
AMW,2019-04-01 10:50,M,M,180.00,8.00,M,M
AMW,2019-04-01 10:53,0.00,72.30,180.00,8.00,1021.30,0.00
AMW,2019-04-01 10:55,M,M,180.00,9.00,M,M
AMW,2019-04-01 11:00,M,M,180.00,10.00,M,M
AMW,2019-04-01 11:05,M,M,180.00,9.00,M,M
AMW,2019-04-01 11:10,M,M,180.00,10.00,M,M
AMW,2019-04-01 11:15,M,M,180.00,10.00,M,M
AMW,2019-04-01 11:20,M,M,180.00,10.00,M,M
AMW,2019-04-01 11:25,M,M,180.00,10.00,M,M
AMW,2019-04-01 11:30,M,M,180.00,10.00,M,M
AMW,2019-04-01 11:35,M,M,190.00,8.00,M,M
AMW,2019-04-01 11:40,M,M,180.00,9.00,M,M
AMW,2019-04-01 11:45,M,M,190.00,8.00,M,M
AMW,2019-04-01 11:50,M,M,190.00,7.00,M,M
AMW,2019-04-01 11:53,0.00,72.30,180.00,8.00,1021.40,0.00
AMW,2019-04-01 11:55,M,M,190.00,7.00,M,M
AMW,2019-04-01 12:00,M,M,180.00,9.00,M,M
AMW,2019-04-01 12:05,M,M,180.00,8.00,M,M
AMW,2019-04-01 12:10,M,M,180.00,9.00,M,M
AMW,2019-04-01 12:15,M,M,180.00,8.00,M,M
AMW,2019-04-01 12:20,M,M,180.00,9.00,M,M
AMW,2019-04-01 12:25,M,M,190.00,7.00,M,M
AMW,2019-04-01 12:30,M,M,190.00,7.00,M,M
AMW,2019-04-01 12:35,M,M,190.00,7.00,M,M
AMW,2019-04-01 12:40,M,M,190.00,7.00,M,M
AMW,2019-04-01 12:45,M,M,190.00,8.00,M,M
AMW,2019-04-01 12:50,M,M,180.00,9.00,M,M
AMW,2019-04-01 12:53,1.11,72.52,180.00,9.00,1021.40,0.00
AMW,2019-04-01 12:55,M,M,180.00,9.00,M,M
AMW,2019-04-01 13:00,M,M,190.00,9.00,M,M
AMW,2019-04-01 13:05,M,M,190.00,8.00,M,M
AMW,2019-04-01 13:10,M,M,200.00,10.00,M,M
AMW,2019-04-01 13:15,M,M,210.00,11.00,M,M
AMW,2019-04-01 13:20,M,M,200.00,14.00,M,M
AMW,2019-04-01 13:25,M,M,210.00,16.00,M,M
AMW,2019-04-01 13:30,M,M,210.00,14.00,M,M
AMW,2019-04-01 13:35,M,M,210.00,14.00,M,M
AMW,2019-04-01 13:40,M,M,210.00,17.00,M,M
AMW,2019-04-01 13:45,M,M,210.00,14.00,M,M
AMW,2019-04-01 13:50,M,M,220.00,16.00,M,M
AMW,2019-04-01 13:53,4.39,62.15,210.00,14.00,1021.00,0.00
AMW,2019-04-01 13:55,M,M,220.00,17.00,M,M
AMW,2019-04-01 14:00,M,M,210.00,17.00,M,M
AMW,2019-04-01 14:05,M,M,220.00,16.00,M,M
AMW,2019-04-01 14:10,M,M,220.00,15.00,M,M
AMW,2019-04-01 14:15,M,M,220.00,14.00,M,M
AMW,2019-04-01 14:20,M,M,220.00,17.00,M,M
AMW,2019-04-01 14:25,M,M,220.00,16.00,M,M
AMW,2019-04-01 14:30,M,M,220.00,13.00,M,M
AMW,2019-04-01 14:35,M,M,230.00,13.00,M,M
AMW,2019-04-01 14:40,M,M,220.00,16.00,M,M
AMW,2019-04-01 14:45,M,M,230.00,16.00,M,M
AMW,2019-04-01 14:50,M,M,220.00,19.00,M,M
AMW,2019-04-01 14:53,6.11,55.14,220.00,16.00,1020.70,0.00
AMW,2019-04-01 14:55,M,M,230.00,16.00,M,M
AMW,2019-04-01 15:00,M,M,220.00,15.00,M,M
AMW,2019-04-01 15:05,M,M,220.00,17.00,M,M
AMW,2019-04-01 15:10,M,M,230.00,16.00,M,M
AMW,2019-04-01 15:15,M,M,220.00,17.00,M,M
AMW,2019-04-01 15:25,M,M,230.00,16.00,M,M
AMW,2019-04-01 15:30,M,M,220.00,18.00,M,M
AMW,2019-04-01 15:35,M,M,220.00,20.00,M,M
AMW,2019-04-01 15:40,M,M,220.00,18.00,M,M
AMW,2019-04-01 15:45,M,M,220.00,18.00,M,M
AMW,2019-04-01 15:50,M,M,230.00,19.00,M,M
AMW,2019-04-01 15:53,8.28,49.32,230.00,16.00,1020.20,0.00
AMW,2019-04-01 15:55,M,M,230.00,19.00,M,M
AMW,2019-04-01 16:00,M,M,230.00,16.00,M,M
AMW,2019-04-01 16:05,M,M,230.00,19.00,M,M
AMW,2019-04-01 16:10,M,M,M,17.00,M,M
AMW,2019-04-01 16:15,M,M,220.00,18.00,M,M
AMW,2019-04-01 16:20,M,M,230.00,17.00,M,M
AMW,2019-04-01 16:25,M,M,220.00,17.00,M,M
AMW,2019-04-01 16:30,M,M,220.00,17.00,M,M
AMW,2019-04-01 16:35,M,M,220.00,17.00,M,M
AMW,2019-04-01 16:45,M,M,220.00,14.00,M,M
AMW,2019-04-01 16:50,M,M,220.00,14.00,M,M
AMW,2019-04-01 16:53,10.00,47.64,230.00,14.00,1019.50,0.00
AMW,2019-04-01 16:55,M,M,220.00,16.00,M,M
AMW,2019-04-01 17:00,M,M,230.00,17.00,M,M
AMW,2019-04-01 17:05,M,M,230.00,18.00,M,M
AMW,2019-04-01 17:10,M,M,240.00,16.00,M,M
AMW,2019-04-01 17:15,M,M,240.00,15.00,M,M
AMW,2019-04-01 17:20,M,M,230.00,16.00,M,M
AMW,2019-04-01 17:25,M,M,M,17.00,M,M
AMW,2019-04-01 17:30,M,M,240.00,15.00,M,M
AMW,2019-04-01 17:40,M,M,220.00,17.00,M,M
AMW,2019-04-01 17:45,M,M,240.00,14.00,M,M
AMW,2019-04-01 17:50,M,M,M,17.00,M,M
AMW,2019-04-01 17:53,12.22,42.98,240.00,15.00,1018.70,0.00
AMW,2019-04-01 17:55,M,M,230.00,16.00,M,M
AMW,2019-04-01 18:00,M,M,230.00,15.00,M,M
AMW,2019-04-01 18:05,M,M,230.00,16.00,M,M
AMW,2019-04-01 18:10,M,M,240.00,15.00,M,M
AMW,2019-04-01 18:15,M,M,240.00,17.00,M,M
AMW,2019-04-01 18:20,M,M,230.00,17.00,M,M
AMW,2019-04-01 18:25,M,M,240.00,14.00,M,M
AMW,2019-04-01 18:35,M,M,230.00,16.00,M,M
AMW,2019-04-01 18:40,M,M,230.00,16.00,M,M
AMW,2019-04-01 18:50,M,M,230.00,14.00,M,M
AMW,2019-04-01 18:53,13.28,41.92,250.00,20.00,1017.70,0.00
AMW,2019-04-01 19:10,M,M,M,18.00,M,M
AMW,2019-04-01 19:15,M,M,M,21.00,M,M
AMW,2019-04-01 19:20,M,M,240.00,15.00,M,M
AMW,2019-04-01 19:25,M,M,M,18.00,M,M
AMW,2019-04-01 19:30,M,M,240.00,17.00,M,M
AMW,2019-04-01 19:35,M,M,250.00,18.00,M,M
AMW,2019-04-01 19:40,M,M,230.00,19.00,M,M
AMW,2019-04-01 19:45,M,M,240.00,16.00,M,M
AMW,2019-04-01 19:50,M,M,230.00,20.00,M,M
AMW,2019-04-01 19:53,14.39,39.00,240.00,19.00,1016.50,0.00
AMW,2019-04-01 19:55,M,M,240.00,22.00,M,M
AMW,2019-04-01 20:00,M,M,240.00,18.00,M,M
AMW,2019-04-01 20:10,M,M,240.00,19.00,M,M
AMW,2019-04-01 20:20,M,M,230.00,18.00,M,M
AMW,2019-04-01 20:25,M,M,230.00,18.00,M,M
AMW,2019-04-01 20:30,M,M,240.00,19.00,M,M
AMW,2019-04-01 20:40,M,M,240.00,16.00,M,M
AMW,2019-04-01 20:45,M,M,240.00,11.00,M,M
AMW,2019-04-01 20:50,M,M,230.00,15.00,M,M
AMW,2019-04-01 20:53,14.39,35.69,230.00,17.00,1015.70,0.00
AMW,2019-04-01 20:55,M,M,230.00,15.00,M,M
